

x(m), Y
1.7657e-05, 0.104662
1.7687e-05, 0.105227
1.7717e-05, 0.105321
1.7747e-05, 0.104936
1.77769e-05, 0.104085
1.78069e-05, 0.102789
1.78369e-05, 0.101087
1.78669e-05, 0.0990291
1.78969e-05, 0.0966795
1.79269e-05, 0.0941144
1.79569e-05, 0.091422
1.79869e-05, 0.0887019
1.80169e-05, 0.086063
1.80469e-05, 0.0836203
1.80769e-05, 0.0814905
1.81069e-05, 0.0797844
1.81369e-05, 0.0785976
1.81669e-05, 0.0780009
1.81969e-05, 0.0780307
1.82269e-05, 0.0786839
1.82568e-05, 0.0799178
1.82868e-05, 0.0816549
1.83168e-05, 0.0837922
1.83468e-05, 0.0862113
1.83768e-05, 0.0887882
1.84068e-05, 0.0914011
1.84368e-05, 0.0939364
1.84668e-05, 0.0962921
1.84968e-05, 0.0983801
1.85268e-05, 0.100128
1.85568e-05, 0.101478
1.85868e-05, 0.102389
1.86168e-05, 0.102836
1.86468e-05, 0.102809
1.86768e-05, 0.102311
1.87068e-05, 0.101362
1.87367e-05, 0.0999937
1.87667e-05, 0.0982518
1.87967e-05, 0.0961942
1.88267e-05, 0.0938903
1.88567e-05, 0.0914207
1.88867e-05, 0.0888762
1.89167e-05, 0.0863556
1.89467e-05, 0.0839639
1.89767e-05, 0.0818079
1.90067e-05, 0.079991
