

x(m), Y
9.97857e-06, 0.071864
1.00086e-05, 0.0747864
1.00386e-05, 0.0779576
1.00686e-05, 0.0812835
1.00985e-05, 0.0846693
1.01285e-05, 0.0880219
1.01585e-05, 0.0912523
1.01885e-05, 0.0942759
1.02185e-05, 0.097014
1.02485e-05, 0.0993945
1.02785e-05, 0.101352
1.03085e-05, 0.10283
1.03385e-05, 0.103781
1.03685e-05, 0.104165
1.03985e-05, 0.103954
1.04285e-05, 0.10313
1.04585e-05, 0.101689
1.04885e-05, 0.0996338
1.05185e-05, 0.0969838
1.05485e-05, 0.0937688
1.05784e-05, 0.0900328
1.06084e-05, 0.085835
1.06384e-05, 0.0812519
1.06684e-05, 0.0763813
1.06984e-05, 0.0713476
1.07284e-05, 0.0663098
1.07584e-05, 0.0614709
1.07884e-05, 0.0570855
1.08184e-05, 0.0534601
1.08484e-05, 0.0509295
1.08784e-05, 0.0497965
1.09084e-05, 0.050243
1.09384e-05, 0.0522618
1.09684e-05, 0.0556615
1.09984e-05, 0.0601391
1.10284e-05, 0.0653634
1.10583e-05, 0.0710277
1.10883e-05, 0.0768688
1.11183e-05, 0.0826686
1.11483e-05, 0.0882481
1.11783e-05, 0.0934608
1.12083e-05, 0.0981878
1.12383e-05, 0.102334
1.12683e-05, 0.105826
1.12983e-05, 0.10861
1.13283e-05, 0.11065
1.13583e-05, 0.111929
1.13883e-05, 0.112446
1.14183e-05, 0.112213
1.14483e-05, 0.111259
1.14783e-05, 0.109621
1.15083e-05, 0.107352
1.15382e-05, 0.10451
1.15682e-05, 0.101164
1.15982e-05, 0.09739
1.16282e-05, 0.0932746
1.16582e-05, 0.088913
1.16882e-05, 0.0844121
1.17182e-05, 0.0798936
1.17482e-05, 0.0754957
1.17782e-05, 0.0713758
1.18082e-05, 0.0677082
1.18382e-05, 0.064677
1.18682e-05, 0.0624594
1.18982e-05, 0.0611996
1.19282e-05, 0.0609794
1.19582e-05, 0.061796
1.19882e-05, 0.0635604
1.20181e-05, 0.0661152
1.20481e-05, 0.0692648
1.20781e-05, 0.0728036
1.21081e-05, 0.0765363
1.21381e-05, 0.0802894
1.21681e-05, 0.0839155
1.21981e-05, 0.0872942
1.22281e-05, 0.0903308
1.22581e-05, 0.092955
1.22881e-05, 0.0951189
1.23181e-05, 0.0967952
1.23481e-05, 0.0979752
1.23781e-05, 0.0986677
1.24081e-05, 0.0988963
1.24381e-05, 0.0986986
1.24681e-05, 0.0981234
1.2498e-05, 0.0972294
1.2528e-05, 0.096083
1.2558e-05, 0.0947558
1.2588e-05, 0.0933226
1.2618e-05, 0.0918586
1.2648e-05, 0.0904364
1.2678e-05, 0.0891233
1.2708e-05, 0.0879774
1.2738e-05, 0.0870448
1.2768e-05, 0.0863569
1.2798e-05, 0.0859284
1.2828e-05, 0.0857562
1.2858e-05, 0.0858209
1.2888e-05, 0.0860882
1.2918e-05, 0.0865121
1.2948e-05, 0.0870393
1.29779e-05, 0.0876127
1.30079e-05, 0.0881757
1.30379e-05, 0.0886757
1.30679e-05, 0.0890672
1.30979e-05, 0.0893138
1.31279e-05, 0.0893902
1.31579e-05, 0.0892835
1.31879e-05, 0.0889937
1.32179e-05, 0.088534
1.32479e-05, 0.0879306
1.32779e-05, 0.0872223
1.33079e-05, 0.0864591
1.33379e-05, 0.0857006
1.33679e-05, 0.0850132
1.33979e-05, 0.0844668
1.34279e-05, 0.0841304
1.34578e-05, 0.0840667
1.34878e-05, 0.0843268
1.35178e-05, 0.0849452
1.35478e-05, 0.0859353
1.35778e-05, 0.087288
1.36078e-05, 0.0889709
1.36378e-05, 0.0909313
1.36678e-05, 0.0930995
1.36978e-05, 0.0953936
1.37278e-05, 0.0977249
1.37578e-05, 0.100002
1.37878e-05, 0.102136
1.38178e-05, 0.104043
1.38478e-05, 0.105648
1.38778e-05, 0.106885
1.39078e-05, 0.107704
1.39377e-05, 0.108064
1.39677e-05, 0.107943
1.39977e-05, 0.107331
1.40277e-05, 0.106235
1.40577e-05, 0.104676
1.40877e-05, 0.102691
1.41177e-05, 0.100334
1.41477e-05, 0.0976709
1.41777e-05, 0.0947846
1.42077e-05, 0.0917718
1.42377e-05, 0.0887433
1.42677e-05, 0.0858228
1.42977e-05, 0.0831435
1.43277e-05, 0.0808431
1.43577e-05, 0.0790556
1.43877e-05, 0.0778994
1.44176e-05, 0.0774642
1.44476e-05, 0.0777984
1.44776e-05, 0.0789016
1.45076e-05, 0.0807233
1.45376e-05, 0.0831705
